# Cluster Centers: Array(DenseVector(-5.282522527473871, -6.501241079454552),
# DenseVector(2.1260052694003484, -7.203408676821976),
# DenseVector(2.8039564372765904, -5.000126599670262),
# DenseVector(-1.906083824188858, 5.982192780927371),
# DenseVector(-6.310110827525127, 1.361488232546402),
# DenseVector(2.0165506971781753, 6.304959893696159),
# DenseVector(0.7201297235318902, -2.0559370077351438),
# DenseVector(7.7494185436603535, 3.485296604305116),
# DenseVector(4.3971147398819355, -8.398952329499368),
# DenseVector(-14.800122696383335, 3.980913869986545))
# points
-5.220339783384455 -8.025783306634228
2.65734168522026 4.8102138090782605
-6.417020383721575 0.8005446310328166
2.4555359733741846 7.010019657045827
0.7777730400928526 7.205932016152966
-4.921981862922528 1.424258407126
-15.144954008227472 2.318311101620574
1.5222969060250733 -6.6161809510436616
0.646597939872944 5.129408211937207
1.9628553101401196 5.957758743681333
1.763858985945888 4.752997469199859
1.898601065282028 -2.6045690827951065
2.3917851302020705 4.482574311511745
4.455118622034907 -6.314951694880888
2.721998228981119 6.60515482020888
0.6601944101762751 -6.548339715475996
5.432779226788185 -8.05462972452154
-4.559579794047937 -6.392354157198507
-1.037348718138683 -9.502790599956885
3.588307314988449 5.132145432999108
2.100827010598984 6.248085991153286
-6.85556448123416 2.430662263333343
-5.465108395654399 -6.3503470271214235
2.0528720332859147 -9.294982808893112
3.742130958262206 4.408389213836823
0.8304167853213407 6.122772905919544
3.752106157696711 6.035706434783266
9.822477804969115 4.671362943089626
-3.8807707455610503 -7.078172423678165
-4.827226041207675 -7.158120588950836
2.6874070182499463 4.250116128579744
2.9183784589538098 -6.010518916977179
0.9250516924261463 -7.021698468929891
0.9372243003418386 5.759542642787265
0.5410781965324614 5.933047521260907
2.7341129568165266 6.083381991843821
-13.600298232086981 2.3827543868960372
7.0784815531396355 3.460046344135932
-6.81503444919572 2.7063262423967425
1.638943991754212 5.270012585748328
-5.436027055073068 -6.660971778158633
2.183835152284214 6.208108640114128
1.2201393091402624 -6.533350698036737
3.4554463185754476 -8.047631237467742
2.511461460653331 -8.032206221704213
-6.652767268117068 1.634086722834427
1.9546967079713489 5.244900450054496
-6.901725301844809 -7.215709698530734
2.0225733552762373 8.476517027295603
1.8629160310139303 8.209104593139452
-4.9871299988666085 1.996846810760161
-16.002120799753165 3.143886914939275
1.3700868205028585 3.7326507020734367
-7.162673160539959 2.8563752975337096
-0.7548098280525535 -1.8697606361583383
1.2449124200467103 5.656635434222988
0.7541590845313916 -2.0905465215750274
2.8402288221320395 5.728112717680039
2.59426980012503 6.761070291137676
1.9739773883928722 6.274324559894896
-13.854944560185988 2.0268675971820946
1.742077223945168 -7.702447365438591
2.7636570154512694 5.416471772093913
-13.389178299211691 3.756451618997941
-0.13396014675790546 5.682859126867295
1.2949810921127138 5.61413008448346
1.230943222835563 5.798119992071664
1.8929932072612308 -7.081477818705081
2.404786257951948 5.49313171432306
2.2780752245368467 7.0359576863456095
1.102280027704348 7.390213303414823
-14.611525867240656 4.593218349498302
-15.302253523584666 3.7464870558184256
-7.875862938598523 0.7719645428989316
-5.1417426047496875 -0.7249366919906268
-6.033058097990928 1.3444091479454214
-14.494056336747741 3.4760851113549194
-4.7662825700900555 -6.607428878076762
-6.232963098176841 0.9317085585700722
3.662312101423078 5.996255858508598
3.0556689289584917 6.464644666993134
3.4634015876498543 5.431190904834642
0.8867512179062822 -7.114248624484462
-0.018619065363345566 -1.6349793753962905
-5.760973408196854 -5.964337222873899
1.051508457165701 6.905733701283043
2.7255942711182706 5.169869371626275
-5.154888801841073 2.3194660146498323
2.7439389666530705 7.01202716256648
-5.931236085451016 0.5768334340072853
2.0813982244351004 4.996553092443674
1.25928120665691 5.488416623420974
2.459793959621498 6.439688381592077
5.340397561015735 -9.382007153682979
3.9576528897999994 -9.122672257347464
-5.779863177713982 2.518940577309446
2.182444868086394 6.790483861668401
0.4595759414665932 7.183515858388791
4.059829769506438 6.134488684027772
0.1646943798469349 5.237616123386075
2.9626764815042668 5.950126079545719
3.115944560345538 -7.426044548014704
3.2185328432629565 -5.0092520708428685
-2.6749311026279563 -6.697565435481459
2.3026044109200687 6.371534632494813
1.660253557080198 8.10626435451528
0.602345458068589 5.723638586446099
2.6277847065427755 -7.6245873841321306
-7.029479280001963 3.0320373798355025
1.1359977363520726 6.66398116149612
2.902011526228793 7.299692412010557
2.2235534995434065 6.931463098770002
-13.192826810931836 4.045194659021081
1.2299622792779081 6.025441142090081
2.190183612913026 7.379100382060343
3.462729543699621 6.470877316475539
2.125479001673133 -8.10858696583997
1.2698255206119153 -2.418852756739101
2.5523673381736076 4.409293168823525
4.515321379320664 7.652628475616508
1.2011754741203926 -7.379069985009261
1.3693521759270042 -6.286226338113946
-5.082623622896088 -5.496148989543003
-0.34281549471134287 -5.570288505215408
2.123092207534253 -8.037629887623252
0.8978267191550899 -2.407411759009426
-0.456874917893729 6.9020932230178555
1.6733669272554024 7.51356830926512
3.5411149964853728 -7.757414701116331
0.8154858258879116 6.152762190218735
-5.926412889618155 -6.632121351762332
2.5321128193274576 5.556733203048417
-5.829066819368636 -3.3449989172976933
2.2090359259823087 8.363845018003834
-7.3998194133609125 1.1176082821203666
0.8225877417396688 6.200670512034075
-3.33155849421447 5.973766441323157
1.9515208414188738 -5.6382413531082625
1.627202506243027 -4.35301418187232
-5.657503952391325 2.379865700695761
-7.574088484931398 2.19429498950825
0.3760721309740427 -3.082629338545682
1.7864741947402316 -7.625234274413032
-5.9029923699237665 0.6776320633374416
-4.219970865907289 -7.002418375587937
2.9237423520368893 7.045846196605442
-13.501539906553393 3.063126005706205
0.9943243513848636 -7.406296510907172
2.5067117396194454 5.815124327315874
0.7316242872507812 4.899530172496085
0.38929823507045924 7.677512285429719
2.140154495861308 4.78735990111778
0.3178554103477016 5.018303843081022
1.7855537053157553 6.387979708619508
2.3334440222676265 7.130682905789923
-0.2944466450739034 -6.722541213513917
-0.3898567813147431 6.724043010759164
2.7449284863975474 6.957276288418293
1.225264665748387 4.5441647123456095
-6.466168039742985 2.0417961882235334
1.4666567037723233 -6.78974452809988
1.1190228989478146 5.989330847605403
1.3870052155220902 -5.100987479235333
-15.777335953795678 4.373150258527965
-4.134358421594122 -7.21306299058563
1.4291478941035214 6.69033213153627
0.8955198307648962 5.959157102812678
0.4310860694411933 4.614121905041993
1.91106094273072 -4.265587176911884
1.276222328788454 7.034086361163259
3.0561892115097855 4.714557987265525
-7.185580591362205 2.5439651079165446
2.4783666820820813 6.562414988558793
4.218751112007543 -6.997373524472074
0.3447726924570665 -1.5945547100392083
0.21883585629204916 -2.6318689788652834
0.910799726233279 7.28159078947614
2.4431497907383393 4.908120604478132
-14.360565650576026 3.25726848240513
3.7715006778496742 -5.963258444918791
-7.197778707684603 2.1383575030157886
-6.934803938724734 2.6086260322091417
-6.319928434619958 1.0187319788250415
-15.46468240560051 3.392065220159898
1.6682749778444694 5.2581346878841435
-3.8480710674271768 6.591003206059914
2.7806925430338203 6.4583033894985515
1.6237479515161137 7.066659654970226
-3.459856770090796 -7.050020635170306
-4.189074922133541 -6.806383421457139
2.7247090067738826 8.176004656154959
1.0047506167777411 6.455514896032642
1.381057019683031 5.8182819051342465
1.7836701586809647 6.8334097222712
0.3319635192792727 5.2376942065114624
2.2645863445937575 -4.730072740369829
1.54954271363351 4.13341427507468
1.7350894130584205 5.8489103081852925
-5.463466403975534 -1.8785255060806623
-6.715235099932319 3.2085189906670997
2.123447381907176 5.860439063915026
1.6369509730800809 6.170397759812036
2.755020476484538 4.500686022228351
3.3696786447502025 -9.806257245984128
2.1180775395938256 -6.53582423694796
2.3946229118501896 6.086906700054203
2.0193412616672437 6.860661342782376
1.5499633390554473 4.042322632965927
-0.014441218757569985 -7.9974921974141875
-3.6635370978640522 -6.133120729638174
2.1046434397628175 7.35125669054275
2.959992755354371 -8.034297400268338
-0.34468465263169445 5.503667473822496
-6.298562783111833 1.6807036023645627
2.38116927099357 4.67409226547479
1.5404677153120154 6.772855022267375
-0.04216967384260073 4.814755836332284
3.272611976017068 -5.770872748891343
2.643678848492471 -5.682785954291897
-1.5691940623832648 7.82554938727429
1.2240261759912139 7.3323251461380545
-5.266064621705612 -5.180447075784027
2.9989294539214546 5.133597239886657
1.334050876943595 5.561912001545961
1.2183673113533158 7.324800273907821
0.3653879110972023 -2.0966632085532795
1.646917508937701 -8.073363622975577
2.252221542174179 -8.553246432407128
9.145171512512011 3.9426237319174273
6.360801973444486 -8.851287891242599
1.075402436247183 -6.824128402215587
-6.679624565195247 2.050604737192004
2.839575951934237 -6.791428472071781
-6.029250429148302 1.1413825020260286
2.7251970327413124 0.6969339044648026
2.452336795762777 -6.060353369271772
0.706859532211211 4.859796762194993
-4.898362317620074 -5.9342709357314085
-5.7707339112156575 1.103001587797817
4.053275091707503 3.9297446528464843
6.34691253786784 -8.696166476729296
3.0598856069060183 -5.6944786058081736
-5.30786398095881 -6.425382653297061
2.637308369603012 7.986582421993254
-4.577039158416282 -7.222016761207587
1.9197913977024899 -7.763645082759356
3.5446552456322467 -6.0954244219456
2.8462210222323905 -4.048152508668439
3.54493769822611 -7.715771477550348
1.671562669458697 -8.36796482368834
2.144560311813883 6.6573446750799885
-2.4213060724031283 4.915410291527889
2.355119129894334 7.0004059518771555
-16.72348280555795 4.454976914210868
2.1244512420401103 -8.654783700950848
1.7190230752267301 6.6471821166803915
2.0790824775818963 5.5344590434361365
10.299933763379851 2.7099567903602444
-5.860563169788001 -7.838626991872612
2.3161570501072846 -8.374442404642528
4.833687039390334 -9.834001130524209
-5.999516635855348 -5.139266756878349
1.2828485316797995 -7.35237565550587
1.7890594396633879 7.402773071320113
-15.638373233186336 4.3381365892243355
0.7197664601994727 8.054876199454153
-13.30384059707008 2.8532267898267194
-7.093051931335534 -6.1531078144414
2.2294162595126923 3.72730355925667
-6.12648500567444 1.6964523812136665
-13.519110009132227 4.139694354108541
-14.603653367705927 6.375056964174814
2.587805826457506 8.137487548101088
0.7698944163453596 7.641027315410797
2.814574362371629 -7.454681756867434
-8.201555971547641 1.8967195293738202
6.39551347742429 1.8822925862177833
-15.358938311112329 4.324047844701168
2.280634512732761 5.908826278432438
-0.612787781927274 5.907043344319108
-8.322265626694396 3.5605602481972634
-0.897677106420355 -1.4276310028291488
3.9324418073893175 5.5092829837432875
1.434727716992666 5.827498934715521
3.4100568113885936 7.018598687586295
1.055843878839359 -1.847651394107156
-15.103444543333906 5.708321903473499
-6.176878735436348 -0.045707284605282616
-6.820641772854726 1.3444364130033521
2.390335768164178 7.703392872317083
2.543736939131255 -6.049722828641135
-3.791646322520209 -7.071374192030071
0.5445505923431795 7.326254072835366
2.06243679391797 6.224481760114854
3.589603704673575 -7.723819959582763
-5.2389705505510475 -7.710419663661059
-5.355231441307685 0.24497571036583277
3.401014336638556 7.026683652456739
1.7974688885356191 6.298509601241059
4.41934186883255 7.615441841293402
1.005640847260782 -0.9623404392146562
1.326032903695424 6.3968630681940555
0.6987551091560547 5.644928477303238
1.8520502606149303 -5.341310891687168
1.9410063073238726 5.451486198802375
2.195395814976577 -6.767191532527854
1.786792228538594 7.0432358434122655
-7.394782001795268 -0.4625749745763097
-5.403665952376378 0.24440167830018567
-6.337755227631048 2.2244317155230617
-4.589573028134924 -7.752610311382719
-0.5293740429118503 5.521141148674853
0.988020965969375 8.80234611349552
2.750268012781009 5.5196303266588895
2.3409068463743847 7.534989701063891
-6.0034543668451485 0.8724464254710289
8.200699099708102 3.1991613589871966
-0.22601048686651382 7.282138310285926
1.9631499761230138 6.499069064879771
2.8606768466671233 6.014774975012104
2.928798879531074 6.850651544777272
-1.8758023247121494 7.35399006941621
3.2034436555029853 5.00300649211242
-1.6352672069128131 5.57151562778369
-0.30656364961146876 -2.638583228406285
-5.26857740098835 -5.473708623179709
-6.8037207232145285 1.5223838925076905
2.11134653167445 -6.046712137461808
-5.690793723765109 1.749178637002852
-16.061842796637247 2.9066925674661244
0.9234786843886742 7.889650970062307
1.728694816495463 6.173092890577292
3.0736471849107874 6.120015612478603
-14.277620161056573 4.572354778988689
3.2525010810665944 5.5953155974043725
2.714238924380697 8.63144275808331
1.9518650565605722 7.530223996094602
1.4120131909267508 5.876003942194026
3.636930730161687 -9.445297743024856
2.1659407275037865 5.537272436572297
3.888129099773253 5.067662079014408
-4.479952512189366 -6.476406645940955
-0.08989829042875197 6.368369428280465
2.6852271486021584 6.337414586314921
-12.989579976203206 3.955257165360384
-0.11737793806230501 5.934413825311193
-0.15639342275877244 6.713545432688652
1.974330356244471 7.139816259496271
2.66406650302533 -6.2085966307872855
2.5903088334908264 -6.770140762203034
-6.071911530403673 1.8650975227541318
1.1482591958736665 7.257357833673811
1.6694246491619706 6.103823970117635
1.6038575036031142 -3.1981305535728266
1.0845308144239376 6.083095101210207
0.5878558629238178 -3.4814284426063646
-5.223337547224334 2.561013424568192
-0.901091758872749 5.945934476583909
-3.655540835895505 6.087568545573266
-15.005253673092644 3.417809308424569
-4.462977036851266 0.12356654519256849
-5.56095633166042 2.6342376143260573
3.0405953299666146 -6.073718865182455
0.9114895100732239 -6.294956824405064
1.7930967813876013 -8.958064542127396
-4.133286336224081 -7.309822638333171
-7.138967264006121 -7.99257776674281
3.038373492212205 7.918186687102498
2.719851344448642 -7.706806184731563
2.3246596780396604 5.108620900600996
-14.403186496789258 4.7374550024263
0.9075617132644667 7.319962342612288
2.516731441802575 7.1779079630006075
-4.989985423371229 -5.924964968911721
-6.764268937618877 1.4773284458720375
-16.22085301058575 3.822639630331471
3.2416964930471757 -7.351122543701179
-3.540234871747024 5.475124055042318
2.5950491668432036 -5.551508203217225
0.504139480556661 5.978064555001281
1.0091515124699475 -1.9918311799208366
3.265586885965152 5.8097701875347525
0.6157023097809078 5.0112040939687965
-4.193333236659616 -6.0456563056272765
-6.044052955910308 2.366914268368421
-5.828709929580102 -7.111034735552845
1.9354180019445244 5.3217361945296835
2.227530868641033 3.770810539867103
2.967042061897105 7.008544061435071
9.480060794747864 3.8885571635856326
-7.220106365290232 0.6331765982899793
1.350308533953988 6.692971332270532
2.6923770594822973 5.647466933926143
0.9697686582420653 4.734147013604584
-4.311121217076476 1.195308453736006
-0.7930782364964755 -2.4953572140976856
2.430898683583593 6.1349351778491545
-6.189461696944317 0.6612605623898383
-13.767473518927215 3.1453299466220863
-6.659694375121524 1.3100662477494844
0.6978344144939748 -0.6207698904591787
2.4014957026703248 3.768230414921564
3.013451525115743 6.684391950378632
4.412024545394479 -7.0794998176803805
1.722709041429471 -7.636269339098759
3.5303554357528046 7.597271179701881
2.6801297824346992 6.776901960235342
4.719023269146025 6.966984217099904
2.359841611402769 5.490495280531748
1.5570418276717266 6.3689380999397995
4.154313974761524 4.437555129639704
1.879642582838144 7.289905820788139
2.4269066302021227 6.048370034894718
1.4604948064217242 6.079922821587567
-16.8071766776851 3.346803801748683
-7.705389004288405 3.0146365529556753
-5.910495484330682 1.6623212123825668
2.2082170359274373 6.095225183389056
1.8897321808812895 -6.407345871813198
1.6255815859475269 5.24161812147868
3.8017338823865128 6.439282502987715
1.209607286688911 4.998543866640231
-6.027049176795692 -5.833087125830751
-6.197022374857809 1.5335023638380358
1.3753433808429292 6.65636649607138
1.7282553912607348 6.091657088646755
3.807626743894465 6.705663238808527
2.1422443401636944 6.07276552706648
0.7659130949575241 6.926008531120475
3.233138494699225 -5.993387375228975
1.715695916877875 6.1032717499170115
2.164313467455802 -8.11443485780082
1.9780274327449672 -6.921519462114656
1.1873240162238416 -7.059606875909758
1.7253170170981893 5.327448657811837
-7.2872422237504395 0.25073631901191695
-13.863651696199163 4.428808287440946
1.6783696513736426 4.939043622444764
4.001842503925622 5.991802002226477
-7.012095477940478 -6.612580218009272
0.7602717602966351 6.449151164669199
1.5134866226765173 -1.6631896100025771
-14.097098619611277 5.087867084432043
4.388654051816076 6.371594430071129
-6.419988638303572 2.3433326960117977
2.1979808957341107 -6.865495898044981
-2.8912638583861368 5.041236469483411
0.5991928076799105 5.007190870821407
2.196523322867659 -4.966163878149335
1.2731861319653477 -6.880512641186957
-14.525273279920441 3.6937178741207437
-5.36328673377387 3.276600130643774
-5.640422988532976 -5.233084001931624
1.136377787160921 5.2756933970648
2.6710941867232614 -6.462961164974861
3.197053660657372 5.527411806714576
-3.1918192348702967 4.29702828864616
8.03108020127552 2.331227986312798
-5.468959416456098 1.4265964410580187
2.1153447713383557 6.848917161292462
-5.469156610180013 -6.301011200330502
2.628531014575546 6.14636647150934
2.6590606505540157 6.269704518730104
2.6386268936671637 6.596511993123697
-7.45658118236133 0.06811600009786978
-7.277007169437622 1.1771185932811756
3.6267598965842627 4.0378619633940485
0.8606872028258712 -9.15750035115092
3.8639636699767816 -6.036434123301615
-13.690809311142996 6.584400742706789
2.100591132022362 5.4039367963994085
2.3449909571389482 -6.953789091432558
3.2586600481638555 5.098552403993585
1.7666741981517435 7.080600895296744
-0.4629250885544196 -7.6749369309278315
-7.047699169804437 0.391141480134821
-5.997538707911231 1.375604567929527
-6.886940107298587 1.4737818319018996
-5.350205305774554 -6.205400772518591
2.814417670818945 6.330508742348207
3.31685193689699 5.524406241115664
1.2088477491810776 -2.084600328637738
-15.216829187947702 5.673986922968351
0.18614799226137513 5.600496263863683
1.494647099467361 4.951880106820991
0.8556153511381623 6.12098775113635
0.6029873377450348 6.283751298864157
3.7594644951687632 -4.725531478112166
-16.53704978314781 5.433454815575467
2.720093795146726 6.588121559752073
7.715365408845441 2.217666563302883
-6.612228583720436 2.0350821492622533
-16.56304829303066 5.434556166833854
2.2054015947630274 -6.134488236533608
-0.3537369430151558 6.362000594275334
1.0205342027385016 -6.640182943630551
-14.70464951223423 3.085955100471156
2.37420948870959 -7.17112784667369
-7.073749262987866 -7.362855237331235
-5.972518898668637 1.2529074797646504
0.956337077985963 5.468593404682672
1.811426721646863 5.344090070656099
2.3321398344479536 9.130190810579052
3.2343222817379917 6.918523630785043
1.1554897064428689 4.9866441718856676
-6.599100412537354 -4.715419100877831
2.491781709157194 -8.633212675782195
0.9651134259246159 -7.180433858128731
2.9575370645820196 -5.850880378174015
4.507408543583876 6.2576404878263
2.3491912096247565 -6.50685111060452
2.8456998222119183 6.452868911421732
2.7219787943923013 6.418258565586856
-16.449614567743307 2.2667809338355025
-1.6271131602854285 5.8830174125500365
2.23512115910498 5.909812479509663
-7.037125331642065 -5.687672002943939
-4.79592336145913 -6.301000875381786
2.177459930878954 6.183247066574126
0.8480569437296972 5.249159701998535
1.4130403850523763 6.585982059908966
2.975980521026156 -8.095870844157249
2.214190869092862 3.398162887996182
2.9120614197336816 6.92528026736176
0.9802930285915283 -2.96737347993617
1.827870331305132 -6.048875213352336
1.679428597343014 -8.366946738178934
3.297108313432006 -6.951762685886033
7.34282064003204 4.182430382420715
2.808697243982007 -9.001652123085869
3.1759420731776955 5.756053697813003
-5.595854335335335 -6.992538687028652
2.1911351440155347 5.321312919045099
1.0906673944751746 -5.496842022842103
1.441009403035598 6.049801008657324
3.367636155746169 -8.56310802477415
-6.64496670131171 0.5475789459074604
-0.4109359121419791 6.075005186189723
4.504336028910161 -6.3733023501296495
-6.044291291381493 0.521466143658581
1.8727361088116774 6.7702062428021375
1.8913753584542048 -5.533050616992471
-1.2472952328426263 5.320067805391855
-13.920202036061635 6.018877509723396
1.5923694128922659 -7.194691100806299
2.014522730609138 4.746709395361503
-0.8179977818408197 -2.149892729242888
2.7660961208373807 6.5186110099202725
1.2962179930711697 -9.016934904592352
1.047710435235964 6.157047266423882
1.3712719374085038 6.649268163621262
0.7308080644006667 7.679694609103883
-3.463985821320743 -5.983736601196309
2.0784190829084324 -3.9149106809267633
-4.5126148808987185 1.5691883030369194
2.7427020066678227 -8.839464529523742
3.035325762806039 -7.312892890682775
0.6319341901282578 -6.165564737574877
2.2747911149718503 -1.3856933397027558
2.3951608020531383 4.81659996079806
4.069843683668305 -6.08815803872613
-5.327402417147701 0.34557616722433626
4.820591164022953 -9.500826225748298
2.580032553312798 6.579787979042953
4.943834711298179 -9.61154632110349
2.1615918796177898 3.742150642745312
-4.818455372414299 -5.58921576042178
1.9202906962136708 7.9500873286548766
1.381365346457022 6.605315469602288
-6.583828406909967 2.5647540673702074
2.7612561696635254 3.292765124621428
2.0247032858524596 7.059905121073787
0.925753293590597 7.967586919461795
2.010561722691821 7.492604130229103
-9.056623677568698 2.317410961965215
2.878436665823851 -6.050691281898403
2.7220884120773685 4.229691319232959
2.263305203387043 -4.768846023669306
-0.8390572707668689 7.1878825034479705
2.33371729493264 -8.342280180198134
-7.46868682354477 0.09947831941488361
1.9876752302393388 5.922254589472057
2.4034008927472317 5.200040392525736
1.1202967265598018 6.562001819328411
-3.473997546314724 -5.799216788250156
1.5289779928423746 6.27706496964726
3.659498656831989 5.707393141773957
3.5097026061057033 6.690052490990496
1.2253713276783782 5.971055943705626
0.5750295927323005 -2.7123943547400504
-7.326243470300335 2.6284422873470765
1.2961362335053699 6.3691487998187535
1.6951699892365504 -8.281051986613791
2.06260043294032 -6.876224750197295
7.924670594837119 4.238990025549333
2.7650262410335014 5.382433097743124
2.8279977209240714 -9.435935527846667
6.484233272303586 -8.221925477464213
-7.422793485138593 1.0263799906533961
2.6247747732680144 4.58267393060421
2.380335370841176 7.003499164285532
1.7895588961870244 6.161364183624379
0.8153689546109657 5.7111465034359075
-8.618791950683747 4.052467299131971
2.126936038494871 7.079313669583131
2.340187892813522 5.26917330802343
1.992683341469905 7.440114263163751
-3.8642599010158647 1.2329710884568728
-5.090603372226073 -8.087046291046939
0.6997565440791078 5.972883383467815
1.169288006459478 5.746079346992926
1.136850304649927 4.18553126217033
1.6228073447536349 5.496863711916087
3.1855694862995954 -3.961773010157464
3.375362471337681 6.579047380594874
-0.1168509325105016 7.276587198935737
0.558396516067251 -3.8111627376881545
1.7757090357611518 -7.225552370918929
5.578587460614589 -8.46731693462049
-4.838437377415774 1.10449084440574
1.0251825722358205 6.2668455771002405
3.924386506653329 -6.5695642142848
-6.346742478229169 -0.02374159694178757
1.2534810070181828 6.872651784496442
3.515204144200642 6.611451685185383
2.110520362938238 -7.4592991943715266
-5.76985979210837 -8.863379864565855
-0.21803273782152566 5.498649250720409
-5.730196600145026 -0.7235517234163551
-2.551275038007204 5.488839654408315
0.9340888997125518 5.618073370520343
1.8350536242813498 7.176757672244216
-6.238107756109599 1.7560548942665009
1.5622710325789186 -5.893888790492257
2.3608983003041817 7.371697323120814
1.599867033141651 5.95348482697584
-5.932527277569708 -6.059213377993527
2.684125917221965 -6.969455350820048
-0.6092354270918456 -1.0722731269167574
3.2058044105305252 4.690002345113266
-0.1318827048192368 6.04294627947555
-5.0058245478148 0.9591491082562733
1.2847737660469776 7.321800207213777
-4.66766070695326 1.610892063851911
1.2395609992654 -7.639557834028984
